scene,degradation,channel,severity,frame,n_gt,tp,fp,fn,precision,recall,f1,mean_iou,depth_err_signed,depth_err_max,err3d,reliability,status,diagnosis1,diagnosis_all,latency_ms,monitor_ms,n_tracks,s_confidence,s_sharpness,s_exposure,s_clipping,s_noise,s_chroma,s_ood,s_temporal,s_motion,s_depth_valid,s_depth_consistency,s_geometry,s_timing,depth_err_corr,failure
multi,motion_blur,image,0.25,17,1,1,1,0,0.5,1.0,0.6666666666666666,0.9510074194625386,-2.1415635813837497,2.1415635813837497,2.1539722318492984,0.8393116736197576,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error),43.07775499995614,6.265880000000834,2,0.8453638775307036,0.5367868336460947,0.9941515131096197,1.0,1.0,1.0,0.8510602087192874,0.6938839885643533,0.7372689089840312,0.8613300492610838,0.9818263817368987,0.7863848338750198,1.0,-0.00220348524010916,1
multi,motion_blur,image,0.25,18,2,2,0,0,1.0,1.0,1.0,0.7851400246025764,-1.244801272516665,2.1396021635636036,1.2634683360099266,0.8267992248065819,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error),43.996996000032595,6.21077700003525,2,0.8542793573599026,0.5142340108947947,0.988845446893974,1.0,1.0,1.0,0.8372259955529068,0.609957004651828,0.6920711136381772,0.906861209035122,0.9827046908611217,0.794837136097993,1.0,0.8945588236269755,0
multi,motion_blur,image,0.25,19,2,2,0,0,1.0,1.0,1.0,0.8666415155043509,-1.2431749260943867,2.136349470719047,1.2504382341586513,0.8291234419937668,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error),44.14826100003211,6.224120000013045,2,0.904059272039381,0.4973691084081175,0.9797143156789287,1.0,1.0,1.0,0.8061997855902318,0.5975872428748191,0.6879237124853066,0.9307891451233843,0.9817078955185543,0.8333946054733913,1.0,0.8961851700492538,0
multi,motion_blur,image,0.25,20,3,3,0,0,1.0,1.0,1.0,0.9071227406254425,-1.117607683375261,2.1343317861142364,1.1246940521161852,0.8217432521668931,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Geometric inconsistency (calibration or depth scale error),44.74318600000515,6.263176999993902,3,0.8289955589441155,0.5420545042819735,0.972485459252747,1.0,1.0,1.0,0.7991153195443881,0.5145846734707976,0.7768413479312815,0.958569894842265,0.9825758952539065,0.812422515074448,1.0,1.0217524127683795,1
multi,motion_blur,image,0.25,21,3,3,0,0,1.0,1.0,1.0,0.8966953336839155,-1.116322683251422,2.1354192650836445,1.125785323509448,0.8267829639101806,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Distribution shift (input unlike calibration set),45.50274399997534,6.332067999949231,3,0.8670147722216911,0.541391166188942,0.9677184534272516,1.0,1.0,1.0,0.7749268497530171,0.5359883414408944,0.7970378699690461,0.9197608856432385,0.9818035891674115,0.8370581648839974,1.0,1.0230374128922186,1
multi,motion_blur,image,0.25,22,3,3,0,0,1.0,1.0,1.0,0.8916181417005844,-1.11421561586684,2.134248443271801,1.1258920777691974,0.8387070321174385,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Distribution shift (input unlike calibration set),44.59123100008355,6.186480999986088,3,0.8705862604106921,0.626228614578913,0.9621888398582104,1.0,1.0,1.0,0.7607947788023013,0.5545417883177763,0.8126469185509188,0.9073434530192038,0.9804819920884206,0.8350390710395561,1.0,1.0251444802768006,1
multi,motion_blur,image,0.25,23,3,3,0,0,1.0,1.0,1.0,0.8859576835212466,-1.1099090576171875,2.1328563690185547,1.123943722363996,0.8413699744830396,TRUSTED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Distribution shift (input unlike calibration set),45.592339999927844,6.369176000021071,3,0.8495358461991772,0.6770855679074942,0.9545008624435671,1.0,1.0,1.0,0.7238777515994781,0.5649194601637763,0.8109993494051255,0.9213117485151384,0.9780199195548922,0.8419495189223147,1.0,1.029451038526453,1
multi,motion_blur,image,0.5,0,2,2,0,0,1.0,1.0,1.0,0.8168918918918919,-1.244034767150879,2.1380691528320312,1.2588873292674259,0.26136548204139043,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Distribution shift (input unlike calibration set),43.8905679999948,5.997059000037552,2,0.8612105222219302,0.6557857246287677,0.9964959306069401,1.0,1.0,0.9998611944530782,0.8481591644275861,0.0,1.0,0.8178067119017054,0.9907716530492656,0.9692784097154019,1.0,0.8953253289927616,0
multi,motion_blur,image,0.5,1,2,2,0,0,1.0,1.0,1.0,0.8016793873938521,-1.2448030969370976,2.1396058124044686,1.2557476548162199,0.8135112146376318,TRUSTED,Motion blur or defocus,Motion blur or defocus | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.22172899995758,6.228206999992381,2,0.8455985938400525,0.5561488610669763,0.9972482806396497,1.0,1.0,0.9928459790533044,0.8263429739591139,0.6661525295545914,0.356560980663947,0.7932486057486057,0.9907593204098566,0.919312185743311,1.0,0.894556999206543,0
multi,motion_blur,image,0.5,2,2,2,0,0,1.0,1.0,1.0,0.8009199768554514,-1.2439535182455312,2.137906655021336,1.2547880542306196,0.8301112235840361,TRUSTED,Motion blur or defocus,Motion blur or defocus | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,43.448214999955326,5.941666000012447,2,0.8802287429288094,0.4838957678059194,0.9965677345827932,1.0,1.0,0.9976066941533075,0.8021539641577748,0.7616550322925493,0.543402674063275,0.7934362934362934,0.9907612360413235,0.8903906968819502,1.0,0.8954065778981093,0
multi,motion_blur,image,0.5,3,2,2,0,0,1.0,1.0,1.0,0.8133254121054709,-1.2442721905915626,2.1385439997133986,1.2541875891371248,0.8150429021352517,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Erratic object motion (large filter innovation),43.75402099998382,6.251908000024287,2,0.8531112773529965,0.38951928552115006,0.996354444940234,1.0,1.0,0.9992143180121215,0.7550722452114478,0.8123410270194298,0.6472779075777755,0.7812927496580027,0.9907450401543308,0.8536278872008994,1.0,0.895087905552078,0
multi,motion_blur,image,0.5,4,2,2,0,0,1.0,1.0,1.0,0.7748071503399563,-1.2443457686382793,2.138691155806832,1.2524432854047316,0.7947212833328026,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),43.25061099996219,5.94861399997626,2,0.8544038286621198,0.3405027539215775,0.9966243288494758,1.0,1.0,0.9978122475624238,0.7247176945612133,0.8252643928804,0.7183243076658385,0.7568630318630318,0.9902545871008644,0.7498357171421042,1.0,0.8950143275053613,0
multi,motion_blur,image,0.5,5,2,2,0,0,1.0,1.0,1.0,0.7871024966268068,-1.2441742523856778,2.138348123301629,1.2521596147547318,0.7966813064177573,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),43.798739999999725,6.31685500002277,2,0.8552177404357639,0.32958628248270677,0.9959688964984597,1.0,1.0,1.0,0.718561714408156,0.8368676120220402,0.7576892318515694,0.8004352837686171,0.9897263159661712,0.7350776592529764,1.0,0.8951858437579627,0
multi,motion_blur,image,0.5,6,2,2,0,0,1.0,1.0,1.0,0.790977857611306,-1.242551720660666,2.1351030598516054,1.2547305286091681,0.7845449257978605,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),44.06915799995659,6.106330999955389,2,0.7965060950957711,0.3141499949341778,0.9965090180311102,1.0,1.0,0.9956558275516655,0.7074684782173257,0.8402012559936849,0.7759184868837168,0.8348871840782031,0.989727992977166,0.685388671592059,1.0,0.8968083754829745,0
multi,motion_blur,image,0.5,7,2,2,0,0,1.0,1.0,1.0,0.6843771260429429,-1.2314239170240313,2.112847452578336,1.274504608364309,0.778891887600121,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),44.19346200000973,6.192035999958989,2,0.7843517000948392,0.32293449967099114,0.9995032084527784,1.0,1.0,0.9708916567126059,0.7043392044578238,0.8257498246132969,0.749182566414176,0.7853508771929825,0.9917997434533319,0.6917257803711319,1.0,0.9079361791196092,0
multi,motion_blur,image,0.5,8,2,2,0,0,1.0,1.0,1.0,0.7634098489774265,-5.719565598861031,11.089130816252336,5.757181599522984,0.71965540612682,CAUTION,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Motion blur or defocus | Distribution shift (input unlike calibration set),44.603214999938245,6.260508999957892,2,0.7313000665080784,0.3399746755799638,0.9998717786145476,1.0,1.0,0.9616625817562942,0.714331592987886,0.8068176027351637,0.7054448551603164,0.88321465986244,1.0,0.32637056092758476,1.0,-3.5802055027173907,1
multi,motion_blur,image,0.5,9,2,2,0,0,1.0,1.0,1.0,0.7326898202882658,-1.2670029349949044,2.184005488520082,1.2672386812574405,0.7798814206006974,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),44.15879900005848,6.241625000029671,2,0.7649661627017346,0.39663176202277073,0.9982330208799242,1.0,1.0,0.980797242997409,0.7609846772140495,0.7932714812834436,0.6758717085220793,0.8322429450248999,0.9907851880799313,0.5891278869891386,1.0,0.8723571611487362,0
multi,motion_blur,image,0.5,10,2,2,0,0,1.0,1.0,1.0,0.7923425361489183,-1.2490344254866894,2.1480684695036523,1.2518940932865608,0.8057490183882394,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Motion blur or defocus | Unstable tracking / temporal disagreement,43.83263700003681,6.046565000019655,2,0.8333820059901687,0.5134035183496658,0.9944175061630272,1.0,1.0,1.0,0.8316362784146805,0.7899884997621014,0.6675715261523916,0.8210467739453247,0.988781254059273,0.5612765643925479,1.0,0.8903256706569511,0
multi,motion_blur,image,0.5,11,2,2,0,0,1.0,1.0,1.0,0.7990629604870048,-1.2460309733515196,2.1420615652333126,1.2503615612294168,0.8413594748792899,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Motion blur or defocus | Unstable tracking / temporal disagreement,44.08875300003956,6.260548000000199,2,0.8978834129264666,0.6718663247951877,0.9941911290962975,1.0,1.0,1.0,0.8819639852872948,0.7935487359097043,0.6862078578201057,0.8334448160535117,0.9877729419771644,0.5809803260858186,1.0,0.893329122792121,0
multi,motion_blur,image,0.5,12,2,2,0,0,1.0,1.0,1.0,0.8238342760616697,-1.2447860966558046,2.1395718118418827,1.2499879166734984,0.8630120071640226,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Motion blur or defocus,44.46207399996638,6.072778999964612,2,0.8947820158530418,0.8084940185330604,0.9932474196993677,1.0,1.0,1.0,0.8968140256460003,0.800865487745096,0.7071509245565325,0.8680323299888517,0.9867691390541125,0.5922144490432109,1.0,0.8945739994878359,0
multi,motion_blur,image,0.5,13,2,2,0,0,1.0,1.0,1.0,0.739707945020139,-1.2441353590592108,2.138270336648695,1.256060811260592,0.8733134573369986,TRUSTED,Geometric inconsistency (calibration or depth scale error),Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement | Erratic object motion (large filter innovation),43.862039000089226,6.154629000036493,2,0.8759844663700859,0.8759664398976872,0.9959239747992805,1.0,1.0,1.0,0.9022198454729976,0.8030854845075083,0.7533440182399824,0.8712685560053981,0.9868932549018317,0.6019805127927732,1.0,0.8952247370844297,0
multi,motion_blur,image,0.5,14,1,1,0,0,1.0,1.0,1.0,0.8755708721130054,-2.136158238286555,2.136158238286555,2.148950568339093,0.8395980782655411,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,41.774252999971395,5.9350760000143055,1,0.910114223107656,0.5879656253993089,0.9994314044769248,1.0,1.0,0.9681539849422468,0.8667111215595532,0.7448087047562281,0.6331450551796488,0.9230769230769231,0.9717546642382698,0.6708007325879498,1.0,0.0032018578570855993,0
multi,motion_blur,image,0.5,15,1,1,0,0,1.0,1.0,1.0,0.8875504225473828,-2.138255658357039,2.138255658357039,2.1497717595285577,0.8333042575031239,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,43.898060000003625,6.479484000010416,1,0.8806425649742402,0.5382523275751236,0.998737770995898,1.0,1.0,0.9828716320426846,0.8514751301950947,0.7368639559462385,0.6239783454801351,0.9259259259259259,0.969799275133065,0.7089344360217708,1.0,0.0011044377866014088,0
multi,motion_blur,image,0.5,16,1,1,0,0,1.0,1.0,1.0,0.9277521980525536,-2.139051312985629,2.139051312985629,2.1508278349627847,0.8062988325663585,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,43.26604900006714,5.9409110000387955,1,0.8145537743616409,0.43366547042990444,0.9966632374078199,1.0,1.0,0.998301781185959,0.8022650293415696,0.7343982048864031,0.6191705358526562,0.9464285714285714,0.9696379856647057,0.6938147972702083,1.0,0.0003087831580117495,0
multi,motion_blur,image,0.5,17,1,1,1,0,0.5,1.0,0.6666666666666666,0.9306798646110376,-2.1415635813837497,2.1415635813837497,2.1538929546289083,0.7687324305122908,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,43.23838799996338,6.255582999983744,2,0.7885667584623735,0.3551598948920117,0.9941341811154483,1.0,1.0,1.0,0.7506630753540027,0.6287591001687337,0.7442873468687901,0.8037593984962406,0.9817209673719088,0.6602420543659158,1.0,-0.00220348524010916,1
multi,motion_blur,image,0.5,18,2,2,0,0,1.0,1.0,1.0,0.7339765148672827,-1.244801272516665,2.1396021635636036,1.2634624049786245,0.7595422058418887,TRUSTED,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Unstable tracking / temporal disagreement,44.616943999983505,6.01635099997111,2,0.757102436369376,0.3402119232700419,0.9889084080156583,1.0,1.0,1.0,0.7369648802932498,0.6070674565637136,0.6911918590371202,0.8608331895808177,0.9827046908611217,0.6590796195393089,1.0,0.8945588236269755,0
multi,motion_blur,image,0.5,19,2,2,0,0,1.0,1.0,1.0,0.8539460008338248,-1.2431749260943867,2.136349470719047,1.2498928278319201,0.7687919486328806,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error),45.18056600005593,6.334238999954778,2,0.8216736684693038,0.3323508948155244,0.9797178528205963,1.0,1.0,1.0,0.7153630848141512,0.5972110639473911,0.6847443938521297,0.8945425101214575,0.980847643507075,0.7191543859978258,1.0,0.8961851700492538,0
multi,motion_blur,image,0.5,20,3,3,0,0,1.0,1.0,1.0,0.8633617841404527,-1.118448188339454,2.1368533010068145,1.1256827916080823,0.7672741949581585,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Geometric inconsistency (calibration or depth scale error),47.33334399992373,6.3366289999748915,3,0.764824754484201,0.36521959105171925,0.9724048124227245,1.0,1.0,1.0,0.7219332626709104,0.5081602436794178,0.7698764154193678,0.929781190329383,0.9825784546517199,0.7259862749634883,1.0,1.0209119078041866,1
multi,motion_blur,image,0.5,21,3,3,0,0,1.0,1.0,1.0,0.8569908711364015,-1.1171085108881407,2.137776747993801,1.1266260389430418,0.7815220760891871,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set),45.82127799994851,6.3563289999706285,3,0.8162590769163179,0.39347337969787266,0.9675299237763657,1.0,1.0,1.0,0.7193913628786663,0.5265990221932503,0.7895375534176857,0.8677501225681473,0.9812668671941402,0.7733695045861567,1.0,1.0222515852554999,1
multi,motion_blur,image,0.5,22,3,3,0,0,1.0,1.0,1.0,0.8312171005051011,-1.1153117055478294,2.1375367123147697,1.1267614888612996,0.7892409637292335,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set),45.41898599995875,6.1605169999552345,3,0.8176607629160594,0.42418222479280765,0.9620420484790024,1.0,1.0,1.0,0.7090084792997895,0.5430940066278549,0.8034257645939108,0.8563191886135796,0.9790009816510974,0.7873418428633209,1.0,1.024048390595811,1
multi,motion_blur,image,0.5,23,3,3,0,0,1.0,1.0,1.0,0.8233231372130111,-1.111965497334798,2.1328563690185547,1.12629446634221,0.8066297344303704,TRUSTED,Motion blur or defocus,Motion blur or defocus | Unstable tracking / temporal disagreement | Distribution shift (input unlike calibration set),45.495406999975785,6.330025000011119,3,0.7877866362631326,0.526766411297402,0.9543063196518462,1.0,1.0,1.0,0.7033601470134487,0.5551555519299044,0.8027828770410466,0.8676658213547546,0.9778520091331868,0.8165632113640786,1.0,1.0273945988088424,1
multi,motion_blur,image,0.75,0,2,2,0,0,1.0,1.0,1.0,0.7400221729490022,-1.244034767150879,2.1380691528320312,1.2588873292674259,0.2563659524770324,DEGRADED,Unstable tracking / temporal disagreement,Unstable tracking / temporal disagreement | Motion blur or defocus | Missing depth returns,44.18910900000128,6.144473000006201,2,0.7969895173167205,0.624199673743183,0.9963204883802244,1.0,1.0,0.9998982195888935,0.8411233028740621,0.0,1.0,0.7426303854875284,0.9907716530492656,0.9692784097154019,1.0,0.8953253289927616,0
multi,motion_blur,image,0.75,1,2,2,0,0,1.0,1.0,1.0,0.7099561892721353,-1.2448030969370976,2.1396058124044686,1.2557476548162199,0.7914728321234509,TRUSTED,Motion blur or defocus,Motion blur or defocus | Erratic object motion (large filter innovation) | Unstable tracking / temporal disagreement,44.35793400006105,6.232707000037863,2,0.8563221894540216,0.48221682770938873,0.9970696549854332,1.0,1.0,0.9951183352431866,0.7995010594047355,0.6605467084134762,0.356560980663947,0.6959467420761165,0.9907593204098566,0.8987611202735832,1.0,0.894556999206543,0
multi,motion_blur,image,0.75,2,2,2,0,0,1.0,1.0,1.0,0.7127353822561275,-1.2439535182455312,2.137906655021336,1.2547880542306196,0.7828741854089902,TRUSTED,Motion blur or defocus,Motion blur or defocus | Erratic object motion (large filter innovation) | Distribution shift (input unlike calibration set),44.298583999989205,6.0033099999827755,2,0.8375593524840379,0.34955792442839845,0.9965585380144575,1.0,1.0,0.9989663903613321,0.7287235682652229,0.7661547111134862,0.543402674063275,0.7205726405090138,0.9907612360413235,0.8170124422127625,1.0,0.8954065778981093,0
multi,motion_blur,image,0.75,3,2,2,0,0,1.0,1.0,1.0,0.7185117814295128,-1.2442721905915626,2.1385439997133986,1.2541875891371248,0.7648111574391571,TRUSTED,Motion blur or defocus,Motion blur or defocus | Distribution shift (input unlike calibration set) | Geometric inconsistency (calibration or depth scale error),44.449304999943706,6.5100049999955445,2,0.8073743020056494,0.2866188225618789,0.9961889067101877,1.0,1.0,1.0,0.6795788174560031,0.8128055625428949,0.6472779075777755,0.7000930216825085,0.9907450401543308,0.7560611092657173,1.0,0.895087905552078,0
multi,motion_blur,image,0.75,4,2,2,0,0,1.0,1.0,1.0,0.6881632233292021,-1.2443457686382793,2.138691155806832,1.2524432854047316,0.7458774595320905,CAUTION,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),45.60844699994959,6.355353000003561,2,0.7912648662372583,0.24840342604171914,0.9966009837144694,1.0,1.0,0.9979941907095438,0.6442311168662826,0.8292229841370267,0.7183243076658385,0.6870789058289059,0.9902545871008644,0.6811101749874229,1.0,0.8950143275053613,0
multi,motion_blur,image,0.75,5,2,2,0,0,1.0,1.0,1.0,0.6946155110639836,-1.2441742523856778,2.138348123301629,1.2521596147547318,0.7331376965913797,CAUTION,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),44.72589300007712,6.276930000012726,2,0.7819307504840947,0.23070480920097733,0.9959929490617996,1.0,1.0,1.0,0.6257097627541077,0.8390294037569461,0.7576892318515694,0.7036065670934092,0.9897263159661712,0.6073074413940229,1.0,0.8951858437579627,0
multi,motion_blur,image,0.75,6,2,2,0,0,1.0,1.0,1.0,0.7075153085853642,-1.242551720660666,2.1351030598516054,1.2581832392051604,0.7218873109041585,CAUTION,Motion blur or defocus,Motion blur or defocus | Geometric inconsistency (calibration or depth scale error) | Distribution shift (input unlike calibration set),45.2135929999713,6.44367099999954,2,0.7326189299317428,0.2214925828407164,0.9965185683136131,1.0,1.0,0.9941922068491988,0.6157363050902256,0.8363880593706429,0.764571738966519,0.7490109890109891,0.989727992977166,0.5599712443567685,1.0,0.8968083754829745,0
